gesture,x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,y0,y1,y2,y3,y4,y5,y6,y7,y8,y9,y10,y11,y12,y13,y14,y15,y16,y17,y18,y19,y20,z0,z1,z2,z3,z4,z5,z6,z7,z8,z9,z10,z11,z12,z13,z14,z15,z16,z17,z18,z19,z20
backspace,0,0,0,0.08271148579534135,-0.44909639,0.04808269791650056,0.264863626802691,-0.697476273,0.041597294384375656,0.44989074829855186,-0.720265355,0.03190300645536825,0.5704028005230469,-0.591720087,0.03425823162995237,0.38772506023185,-0.871359712,-0.070808753,0.673914481007877,-0.839611477,-0.073517133,0.6320655070489438,-0.724151563,-0.038574444,0.541392870533596,-0.688884479,-0.012320975,0.4487687903112833,-0.59671587,-0.102972937,0.7114205955904583,-0.613391338,-0.092981233,0.6485548946943998,-0.510246511,-0.050468621,0.5673123828731542,-0.460762428,-0.030635079,0.4881836402368722,-0.314650123,-0.122390406,0.7421734817113436,-0.38955655,-0.108863343,0.6778731335834229,-0.323243349,-0.055594735,0.5833053594953371,-0.284806664,-0.029520763,0.4993846036432172,-0.062106216,-0.136264254,0.7466231541162902,-0.105288332,-0.141738695,0.8859725431550328,-0.078239701,-0.126768192,1,-0.071309827,-0.116603897
backspace,0,0,0,0.08193446363822547,-0.45204969,0.04932467533478394,0.2639380698589268,-0.704406441,0.04440374085528848,0.44684264394993173,-0.731521475,0.035690333944101,0.5666909615181801,-0.612022184,0.03838277094032438,0.38963258952269636,-0.869557874,-0.066671692,0.6729001265138941,-0.840456071,-0.068835193,0.6329738718898108,-0.724872511,-0.03569428,0.545085267881152,-0.688323092,-0.01069037,0.4498147430175514,-0.596205724,-0.098948089,0.7092478476738819,-0.612858339,-0.086353301,0.6468883866218961,-0.508949312,-0.043958635,0.5673188744987037,-0.459093659,-0.024831958,0.48788989607973055,-0.314305014,-0.118589163,0.7383713813305295,-0.385566593,-0.102713878,0.6741864084359153,-0.318339296,-0.048676813,0.5801416730759824,-0.278004025,-0.022586817,0.49811798102316757,-0.061480937,-0.132822438,0.7458500397144053,-0.106935158,-0.136146878,0.8859520747347331,-0.079741257,-0.119465611,1,-0.069680722,-0.10826711
backspace,0,0,0,0.07943860343290823,-0.456184865,0.04879354879205446,0.2633702946416451,-0.715105996,0.04419144497557225,0.44823072948510584,-0.744181262,0.03593975572416766,0.5684815626667284,-0.623778809,0.03927377131758134,0.3902420883261968,-0.880194807,-0.066817223,0.6760787689432405,-0.846807096,-0.070725621,0.6325584753013082,-0.735391872,-0.039274072,0.543472917782574,-0.703470855,-0.014927898,0.4495280408893023,-0.602352208,-0.098628503,0.7128586837677173,-0.621717254,-0.087943121,0.6478407362936756,-0.521969918,-0.045764026,0.5661518742508732,-0.474037419,-0.025786127,0.48732307452700435,-0.319435783,-0.11798674,0.7384438366658844,-0.391554343,-0.102889236,0.6726405148836176,-0.328556194,-0.049161865,0.5772774350107811,-0.290554483,-0.02243548,0.4982961738363607,-0.068422611,-0.132032819,0.7475091894645013,-0.116892219,-0.13421114,0.8867992671579641,-0.093509128,-0.117170364,1,-0.084639256,-0.105559521
backspace,0,0,0,0.08127928817774992,-0.454079252,0.049197817705138945,0.26580845669913217,-0.708797431,0.044954742409213426,0.45225024308078055,-0.734030606,0.036302609427698286,0.5728137048324425,-0.609660163,0.03907392291465398,0.39282708223013346,-0.886510164,-0.058731697,0.6749263891442786,-0.850308377,-0.061290535,0.6349951584806304,-0.736164324,-0.03066978,0.5477499243878936,-0.701105678,-0.007166428,0.4532380570552375,-0.610260203,-0.091407515,0.713257791563799,-0.619590552,-0.080560465,0.6508895266096001,-0.517985801,-0.041430624,0.5697714688978853,-0.469290432,-0.023069531,0.49222694148945967,-0.326921795,-0.112002708,0.740216480056323,-0.388858745,-0.097308462,0.6763023955054087,-0.326407666,-0.047075035,0.5821901921636048,-0.291478725,-0.022223919,0.5034305120555674,-0.073367356,-0.127279012,0.7482059080938614,-0.123721837,-0.129077835,0.8871649663572181,-0.09706903,-0.112622269,1,-0.083988889,-0.101061216
backspace,0,0,0,0.08444775197012495,-0.456393994,0.049104121738295446,0.26755233568495296,-0.708521494,0.043024097443174134,0.45060555119108625,-0.732390589,0.031945986540919666,0.5683417354863876,-0.610858073,0.03204461673035337,0.3880345735957492,-0.883196067,-0.058040041,0.6712235503197848,-0.84580901,-0.062869543,0.6346281385381841,-0.733298219,-0.034934687,0.5495173908882797,-0.701782219,-0.012560064,0.4484294222268031,-0.608474888,-0.091556792,0.7094450804483224,-0.617670172,-0.081604624,0.6495268354729602,-0.516877165,-0.043603335,0.5695630740152562,-0.469213299,-0.025632742,0.4881931651286269,-0.326300527,-0.113127451,0.7370630124608942,-0.388207676,-0.098145119,0.6741978237627168,-0.324810391,-0.046712919,0.5804558838950167,-0.289076448,-0.020373268,0.5012787684361564,-0.072497749,-0.129629144,0.7487256372313777,-0.126700416,-0.128228871,0.8882681885432396,-0.103378166,-0.108316035,1,-0.092142485,-0.094070012
backspace,0,0,0,0.08198420225644555,-0.450707845,0.051197289752690285,0.26251051179664703,-0.703884777,0.04680199953752993,0.44572638311496643,-0.730313782,0.03777870141745683,0.5636588988907334,-0.607472088,0.039426785525995024,0.3852252623079937,-0.878777576,-0.061606245,0.6674638932674299,-0.843053319,-0.064192163,0.6306542633889095,-0.730317282,-0.033076091,0.545616583402058,-0.698663801,-0.009130443,0.4464617141462067,-0.604634419,-0.095301613,0.7084721175179807,-0.614061154,-0.083295454,0.648004742780997,-0.51560462,-0.042347449,0.5679850617396849,-0.469333176,-0.02324283,0.4863432362772752,-0.323884114,-0.116458326,0.7362364674613936,-0.387203074,-0.100581737,0.6732098907648046,-0.326717118,-0.048312278,0.5788055516034695,-0.292149477,-0.022342292,0.4986903816826332,-0.072896177,-0.132167049,0.7460321600046994,-0.130054521,-0.132958363,0.886765020490322,-0.105115592,-0.114766835,1,-0.091511009,-0.10205668
backspace,0,0,0,0.08180878536833658,-0.45118634,0.04799410522001162,0.2642188545774952,-0.705604495,0.04183571055189603,0.44677298375890356,-0.731587834,0.031064875201827172,0.5637263651608028,-0.609284915,0.031219685024968573,0.38798444069028043,-0.881398381,-0.060631423,0.6680960663508589,-0.842965012,-0.064969481,0.6321417783287586,-0.730194283,-0.036427789,0.5476419443516313,-0.699697287,-0.01390849,0.4488427008746647,-0.607128346,-0.093674409,0.7080856990291565,-0.617092299,-0.08351663,0.6476029107608844,-0.517240752,-0.045079337,0.5677585454939102,-0.471143226,-0.027030954,0.48868510925762276,-0.325733587,-0.114653975,0.7370887186677367,-0.391159964,-0.100200524,0.6733407653290115,-0.327042784,-0.048532863,0.5788612392280301,-0.290025034,-0.021951539,0.50114837864873,-0.07334751,-0.130593045,0.7482035700642545,-0.131491281,-0.129630113,0.8880995429426748,-0.110015187,-0.10965447,1,-0.099777769,-0.095441111
backspace,0,0,0,0.08147312203149366,-0.452927891,0.04961846734261366,0.26304355659886847,-0.709521934,0.044846737875230185,0.44533001321426474,-0.740497798,0.035666286172796526,0.5634980933213449,-0.625490544,0.037420263960292584,0.38712999336754655,-0.881184997,-0.061628347,0.6699024518314247,-0.844374232,-0.065348628,0.6336606367716161,-0.732213069,-0.03501806,0.5487510860344352,-0.702415202,-0.010820913,0.4487915956054126,-0.60550705,-0.094511931,0.7110037412863511,-0.619935974,-0.08421688,0.650030035844211,-0.520395684,-0.044492347,0.568801042676764,-0.474034721,-0.025101612,0.48929739980786935,-0.32298504,-0.114941484,0.738670367815939,-0.393427413,-0.099968826,0.675024763405732,-0.329058755,-0.047326719,0.5807085713673464,-0.291548709,-0.019981121,0.5021198362591338,-0.069960226,-0.130020784,0.7492717463969438,-0.12875774,-0.128280868,0.8885216283399417,-0.110088432,-0.107696678,1,-0.104156012,-0.093041978
backspace,0,0,0,0.08192563927750036,-0.450766795,0.0497794080433407,0.2621538100411374,-0.705669901,0.04478594279572823,0.4430362896110232,-0.732250618,0.035449343426855524,0.5597429911352597,-0.611930568,0.03686031010341108,0.38495163933134885,-0.87774424,-0.062759107,0.6660177621563524,-0.842183833,-0.065121594,0.6321964278465225,-0.723379793,-0.033243141,0.5484569873753702,-0.689061736,-0.008439454,0.4478828177482191,-0.604570334,-0.095739544,0.7090716900555981,-0.615316353,-0.084388058,0.6490337410617599,-0.509259393,-0.043844122,0.5686371563211632,-0.460891806,-0.02422243,0.48836727384000955,-0.323024076,-0.116090698,0.7364161215621489,-0.389175326,-0.100872006,0.67312517541386,-0.319684805,-0.048632383,0.5793001517342914,-0.280053672,-0.021858964,0.49998695466868237,-0.069565042,-0.130972941,0.74674402284175,-0.125643129,-0.131341441,0.8874037865136948,-0.103273011,-0.112509192,1,-0.093673648,-0.099012849
backspace,0,0,0,0.08167501510799856,-0.45153781,0.04844441843951582,0.2631319382901648,-0.704124597,0.041734866440558266,0.4457695371077863,-0.729171132,0.030755997938348902,0.5636965281299685,-0.60645758,0.03072970319675046,0.3864768147368086,-0.880389603,-0.064219607,0.6682772265458522,-0.845215419,-0.067873893,0.6328692283616084,-0.726961706,-0.036881875,0.5477590765587262,-0.692675116,-0.012470798,0.448242327997852,-0.606119504,-0.097137697,0.7091577865220083,-0.615480098,-0.086635034,0.6485722810934589,-0.511158257,-0.046550808,0.5680337414124191,-0.463489814,-0.027318913,0.4882418054420348,-0.323572238,-0.117571142,0.7373829795306288,-0.389041637,-0.103075874,0.6737502057146153,-0.321647296,-0.050572631,0.5793151872625935,-0.283651979,-0.02354125,0.49957533992318515,-0.069970224,-0.132684097,0.7465237829885794,-0.126974052,-0.132717706,0.8871160899902889,-0.103389254,-0.113034569,1,-0.093149498,-0.098936257
backspace,0,0,0,0.08330131683954314,-0.456498279,0.04777908845555686,0.26688206751253973,-0.709655977,0.041185093357132094,0.45020307874295673,-0.730085122,0.030384686255825532,0.568514898208943,-0.603230929,0.030716247828062943,0.38859289974212724,-0.883305889,-0.062335822,0.6721762721391485,-0.843268178,-0.066958272,0.6344941698101138,-0.729140966,-0.037285448,0.5481892800850697,-0.697074974,-0.013317484,0.45019930346036113,-0.606968794,-0.094579121,0.7111075735314937,-0.616369248,-0.084252936,0.6499937183492367,-0.515760148,-0.044834839,0.569150068531866,-0.468519953,-0.025698293,0.49035622937358625,-0.323104289,-0.114641623,0.7381182942853757,-0.38983954,-0.09964274,0.6748297085376967,-0.325602352,-0.047635689,0.5811971630848674,-0.288710122,-0.020652202,0.5025669195057316,-0.068403758,-0.129506871,0.7486731454710767,-0.126533714,-0.12772842,0.8879710058296656,-0.105596835,-0.107176148,1,-0.097484844,-0.092428447
backspace,0,0,0,0.08083650234550727,-0.450722059,0.04753772049632073,0.2611941363779224,-0.703881993,0.04090315299083105,0.442412381039436,-0.72984765,0.029521904548206968,0.5593864742344806,-0.60757349,0.02895351451073812,0.38797023361577926,-0.880064294,-0.060048151,0.6675415936760833,-0.840233703,-0.065730856,0.6315445370904857,-0.724636404,-0.037698118,0.545925821115367,-0.691614733,-0.015012292,0.44926587855619093,-0.605730309,-0.093265863,0.7079213826200812,-0.611178881,-0.084468353,0.6473832119362717,-0.508471082,-0.046628788,0.5668011070777597,-0.461493653,-0.028465788,0.4888460371382766,-0.323209273,-0.114661046,0.7351680839048408,-0.385411483,-0.101890845,0.6718326678094728,-0.318487456,-0.051145632,0.5782332584958118,-0.281121786,-0.024718371,0.5005524119344351,-0.069243699,-0.130935567,0.7460681501441864,-0.127026947,-0.132002085,0.8866766255248122,-0.101660491,-0.112956844,1,-0.088250175,-0.098958481
backspace,0,0,0,0.08287080694376843,-0.449876613,0.04964756743495539,0.26415604012312754,-0.701171915,0.04419240611928001,0.4459320136033462,-0.723377109,0.03443772310095432,0.5630524406046505,-0.599551862,0.03536105755783016,0.38797685845065033,-0.874900583,-0.062604717,0.6689287517367589,-0.834679516,-0.065905838,0.6331106011645984,-0.720522667,-0.035107163,0.5483194515875814,-0.689468187,-0.011025556,0.44931542668145613,-0.600583732,-0.095664213,0.7089465863548959,-0.606080358,-0.084062305,0.6481117529105663,-0.504907215,-0.043564884,0.5680414038573733,-0.458896039,-0.024496959,0.48883612821320516,-0.318348853,-0.116301504,0.7353685956876107,-0.379066611,-0.100873613,0.6716582622428424,-0.3152626,-0.049044548,0.5780415588719767,-0.280181166,-0.023040504,0.5002025844485923,-0.06526307,-0.131526111,0.7455983895862944,-0.121549833,-0.131807007,0.886345465544996,-0.095137016,-0.113072635,1,-0.081083752,-0.09982225
backspace,0,0,0,0.08318133448428464,-0.447945426,0.05289118944387814,0.26152926211445054,-0.697315518,0.04942994991224096,0.44150346923901335,-0.726015133,0.04130197557136381,0.5573740359763565,-0.610030517,0.043939106725334284,0.3887013379474914,-0.871285887,-0.059125281,0.6683851758886167,-0.833674192,-0.059179869,0.6307671357873037,-0.717762715,-0.0257171,0.5442102600673764,-0.685639635,-0.000153941,0.4513444702260022,-0.598472858,-0.092907489,0.708445578289367,-0.604889976,-0.077420847,0.64741808040242,-0.501862914,-0.035057766,0.567834456711731,-0.45607244,-0.01565083,0.4909783170944029,-0.316900119,-0.113851144,0.7361262687866758,-0.37886614,-0.095597934,0.6727564308214217,-0.312456227,-0.042512769,0.5795870676945467,-0.276422512,-0.016702874,0.5024819579074266,-0.062978265,-0.129068674,0.7476649758207969,-0.11794824,-0.128507374,0.8872944936807121,-0.091227279,-0.10923309,1,-0.078532138,-0.095931178
backspace,0,0,0,0.0833534539850244,-0.443943003,0.04930059576267123,0.26412716612964143,-0.694960824,0.04444927574723024,0.4463765223555891,-0.721933982,0.035232825484335435,0.5652570960972741,-0.600839338,0.0372767469052569,0.3922047144197263,-0.870647757,-0.063278778,0.6735064660726231,-0.834047351,-0.065258703,0.6382526677484252,-0.716653546,-0.032038214,0.5534051121524084,-0.683088924,-0.006331852,0.4521206889116703,-0.598519439,-0.096638253,0.7114841457944852,-0.60715373,-0.085505686,0.6515009242305908,-0.501254175,-0.044781136,0.5714784085442947,-0.454158059,-0.025244148,0.4907276745658366,-0.316704877,-0.117369548,0.7391230256849233,-0.380376438,-0.1026935,0.6761572673189855,-0.312009915,-0.049950114,0.5823093536135614,-0.275471172,-0.023056834,0.5022740051526923,-0.062134961,-0.132781335,0.7489989290049662,-0.116259605,-0.133399204,0.8883460282666858,-0.092191819,-0.114162042,1,-0.082467743,-0.10048496
backspace,0,0,0,0.08822266461398076,-0.449444994,0.05096250092115862,0.2692953753200096,-0.696067301,0.045353818656791715,0.45015238391274126,-0.716115674,0.03488480111363128,0.5683746516415039,-0.59058655,0.03542094791430285,0.3932156974440592,-0.868844194,-0.060611887,0.6736266937660338,-0.832237035,-0.063473937,0.6367439670111675,-0.716423844,-0.031894415,0.5511690104017278,-0.683406162,-0.006545752,0.45240620835206585,-0.595764568,-0.094617915,0.7104484702909736,-0.605400874,-0.082766582,0.6509078499226908,-0.502845233,-0.042856308,0.5707894814077619,-0.456996319,-0.023646563,0.4904370673450847,-0.313823812,-0.115951955,0.7356485971608365,-0.378888641,-0.09999078,0.6737375881652163,-0.314241042,-0.047605553,0.580921477426903,-0.279910971,-0.020685664,0.5018857050615873,-0.059100044,-0.131754834,0.7494638714385389,-0.116020055,-0.12886146,0.888700794570877,-0.096906363,-0.107081852,1,-0.0916463,-0.091661704
backspace,0,0,0,0.08871046473357484,-0.447624554,0.050695522402464784,0.26742593274462634,-0.694858032,0.045051051241210845,0.44690016018672224,-0.717148381,0.03456809508006005,0.5638027280598015,-0.594014056,0.03501695519131136,0.3932906809008839,-0.865476976,-0.061809395,0.6736482611585572,-0.829845306,-0.063684168,0.6394312214703155,-0.710825845,-0.030850823,0.5549872387612282,-0.677414541,-0.0047948,0.4538052008864762,-0.593951588,-0.095608211,0.7106918895544243,-0.600415846,-0.082259248,0.6527899973868712,-0.493367254,-0.041480765,0.5739751402834322,-0.447993348,-0.022156636,0.4924136166313587,-0.312302726,-0.116531093,0.7370643647303262,-0.375433381,-0.099636075,0.6759462111343009,-0.305313838,-0.046320489,0.5841215798932217,-0.269441566,-0.019157087,0.5037477813667124,-0.057347364,-0.131963973,0.7507782388914254,-0.111514044,-0.128673353,0.8892619610359014,-0.090810781,-0.106077638,1,-0.086559289,-0.090142876
backspace,0,0,0,0.0872109925644303,-0.443032602,0.050540034780407736,0.2649084324401738,-0.692985749,0.045524445232086826,0.443957335858498,-0.719509726,0.03611980151787527,0.5602710958468542,-0.598877931,0.03764573832480136,0.39241418343971235,-0.861247063,-0.063924174,0.6725981571057726,-0.825443756,-0.065054004,0.637637311974297,-0.708196306,-0.030937516,0.5532223905470951,-0.676165333,-0.004228464,0.4527276231724906,-0.589799468,-0.097136116,0.7084883599302786,-0.598070793,-0.083295476,0.6494887678729002,-0.493196756,-0.041259786,0.5711456222691266,-0.447741625,-0.021292297,0.4910657316658993,-0.308551919,-0.117298012,0.7352974342437776,-0.374630543,-0.100386452,0.6733630547283375,-0.305659788,-0.046374425,0.5815981678115067,-0.268623614,-0.018921343,0.5020928043845355,-0.054519263,-0.131907049,0.7491641508538739,-0.107835318,-0.129576458,0.8881583208943395,-0.088392039,-0.107647637,1,-0.085128165,-0.092228099
backspace,0,0,0,0.08653979806409826,-0.441181518,0.04799398825836302,0.2665348578250214,-0.690009787,0.04198465251312007,0.4455896959305662,-0.713056106,0.0319826257084862,0.5611693060581807,-0.590019182,0.033170818537092465,0.39491661428119,-0.855603366,-0.06462546,0.6743426754733721,-0.815594729,-0.067847255,0.6377190364501292,-0.701519922,-0.035775761,0.5526573280524072,-0.670271894,-0.010386185,0.45245899259358197,-0.581539724,-0.096942308,0.7098160808307732,-0.590613007,-0.086150888,0.6498617375994711,-0.488821351,-0.045725085,0.5713087838155942,-0.442127754,-0.026142357,0.4887711186406088,-0.30017689,-0.116735691,0.7337835822706392,-0.36593309,-0.101922917,0.672018232842054,-0.301443184,-0.049084198,0.5806578233207076,-0.264508945,-0.021850042,0.49889939686359114,-0.047913102,-0.13123801,0.7471690999037877,-0.098231199,-0.130499587,0.8868746641435913,-0.080648262,-0.110089525,1,-0.076980456,-0.095725634
backspace,0,0,0,0.08578177025017639,-0.444947827,0.050852411529871626,0.26387793429685047,-0.695664065,0.04674360949113265,0.4408692944490172,-0.721688067,0.037751460421583706,0.5566648277477468,-0.602870083,0.03950498280624031,0.39561960466023804,-0.858639427,-0.061278336,0.6741928708462626,-0.824870052,-0.063605906,0.6395856701112261,-0.708026779,-0.031079644,0.5557788597698368,-0.674204865,-0.005292231,0.4550681057794636,-0.586637297,-0.094807823,0.7101800700449238,-0.597293316,-0.082261465,0.6515513009614712,-0.491155945,-0.041291928,0.5739944908794643,-0.444279491,-0.021650733,0.49227469373243227,-0.30496306,-0.11564936,0.7354702475908648,-0.372040481,-0.100232737,0.6746107881002232,-0.303705407,-0.047249394,0.5841606289658823,-0.266591865,-0.020047845,0.5029879838621688,-0.051386807,-0.130927079,0.7511970507243229,-0.103353966,-0.130158725,0.8890691563412677,-0.083272524,-0.109112265,1,-0.078739761,-0.094139529
backspace,0,0,0,0.08704646947342198,-0.445342806,0.0494368267418156,0.26807552487956526,-0.693605182,0.044399523698808153,0.44728041832744103,-0.715117398,0.03493864396330667,0.5633869347341669,-0.591571447,0.03661873425319113,0.3962831084110921,-0.86076362,-0.061388911,0.6736643702767013,-0.825851372,-0.063559148,0.6370476255273616,-0.709182491,-0.031608076,0.552109980756467,-0.675052464,-0.006352903,0.45507827148140895,-0.586988998,-0.094062926,0.709665878864939,-0.599991995,-0.08126212,0.650750055254406,-0.496266526,-0.041105388,0.572860858922387,-0.449152231,-0.02217056,0.49216605641659245,-0.304900401,-0.11413715,0.7351211921592858,-0.374539101,-0.097707542,0.6740576772299058,-0.308649828,-0.04520313,0.5832574716097599,-0.271350638,-0.018581294,0.5027221962605012,-0.051977511,-0.128808376,0.7494849344625149,-0.103561052,-0.126517483,0.8881140334920843,-0.084926954,-0.105464457,1,-0.081304155,-0.090820247
backspace,0,0,0,0.08711168359943451,-0.449980639,0.05022907176820493,0.2676233561117523,-0.698916805,0.04511376886879934,0.4461580752931494,-0.721029914,0.03558579092427187,0.5631058128258009,-0.596547173,0.03717790815039154,0.3965430204005024,-0.866327119,-0.06241512,0.6742497977224072,-0.83080383,-0.063484965,0.6366026832068177,-0.71324817,-0.030025303,0.5520809832902203,-0.679321012,-0.003919763,0.45522426392652937,-0.590403831,-0.095493087,0.7109626046502358,-0.601631633,-0.082092111,0.6519467544334452,-0.497808384,-0.040606196,0.5737651412330493,-0.449666878,-0.020783069,0.4918857462242035,-0.307477886,-0.115752914,0.7346515790524917,-0.373912388,-0.098332292,0.6737949352639034,-0.309275743,-0.045214902,0.5830235896055997,-0.27270437,-0.018507845,0.502402063283352,-0.054577515,-0.130553861,0.7490531207845859,-0.107291233,-0.127792422,0.8878471290077383,-0.088887283,-0.106620773,1,-0.084547944,-0.09203074
backspace,0,0,0,0.08849322610865248,-0.449620559,0.05222760408590881,0.2688326377932931,-0.695696648,0.0473672130235,0.44858485258877673,-0.718374505,0.03766640506584166,0.5666132969661536,-0.595543203,0.03894027757136628,0.3959379752563798,-0.868250601,-0.060233168,0.673216143797052,-0.829469182,-0.060975962,0.6360617415529319,-0.710689468,-0.027872483,0.5502670950202813,-0.675926814,-0.001821728,0.45484454675945263,-0.595121076,-0.094004868,0.708778678666152,-0.602830046,-0.079254927,0.6497379904463029,-0.497498732,-0.038268466,0.570890739415208,-0.450138579,-0.01936706,0.49222779499985625,-0.312482145,-0.114770201,0.7348293136265409,-0.378505461,-0.097022827,0.6731452630291399,-0.312766665,-0.044271867,0.5807582065055084,-0.276642402,-0.018040197,0.502891486613174,-0.05805459,-0.129770707,0.7501760385777512,-0.110739193,-0.126262836,0.8887603211289337,-0.092670496,-0.104338098,1,-0.090474772,-0.08931823
backspace,0,0,0,0.08854706128655486,-0.451797549,0.05289716636899272,0.26828373742466655,-0.698292103,0.04827588974896174,0.44835764294036856,-0.718670672,0.03879832522994144,0.5660127443960039,-0.591730036,0.040220585964031684,0.393879372197627,-0.867362708,-0.061478817,0.6719615081097728,-0.829757154,-0.061685721,0.6348001221274421,-0.710912105,-0.027525523,0.5490359634822451,-0.676647851,-0.000878841,0.45334572160067266,-0.593620353,-0.095426119,0.7088636086509521,-0.603830801,-0.080523908,0.6497996849165318,-0.497834213,-0.038732328,0.5707319560516176,-0.451092346,-0.019299067,0.4914059415608775,-0.310697112,-0.1161176,0.7355618439310773,-0.379439081,-0.098319845,0.6734308200489468,-0.311963878,-0.044891573,0.5806836178967443,-0.275572433,-0.018161353,0.5023525862910405,-0.05592467,-0.130951547,0.7501820601219783,-0.110324955,-0.127953965,0.8887333018863641,-0.092141814,-0.106118019,1,-0.09021317,-0.091061488
backspace,0,0,0,0.08843064873538276,-0.451807002,0.0510352686575009,0.27043063380594456,-0.698874692,0.045557874641811894,0.45152913936501266,-0.718900323,0.03548239350834727,0.568699039999593,-0.592999787,0.03650817988001379,0.3946864294618033,-0.869331343,-0.061222023,0.6737785978496855,-0.826161747,-0.062040082,0.6377550311893896,-0.708492419,-0.028618184,0.5528542354294834,-0.675708541,-0.002153009,0.4540786537016312,-0.594944117,-0.094474115,0.7110933524007559,-0.601082534,-0.080402171,0.6524743729729795,-0.495637998,-0.039297518,0.573525251956163,-0.447513996,-0.019592196,0.49216523518514943,-0.310980197,-0.114696226,0.7378056202995988,-0.376531273,-0.097322823,0.6760931611955211,-0.3086065,-0.043893428,0.5835796030345793,-0.270509243,-0.016363464,0.5027459532152275,-0.055057766,-0.129262646,0.7504590280960767,-0.108658119,-0.124737556,0.8890416630993789,-0.09159619,-0.101586908,1,-0.08968639,-0.085308842
backspace,0,0,0,0.08865650196642284,-0.448841579,0.052159822964364874,0.26984516535407865,-0.695480804,0.04713604670392109,0.44920928777796804,-0.71934797,0.036916695816025615,0.5657028146464115,-0.596365556,0.03778106970095658,0.39536411375425623,-0.86944908,-0.058114852,0.6747789702043049,-0.828543083,-0.059579989,0.638619264224909,-0.710017528,-0.027295812,0.5531731940945793,-0.677052832,-0.00149361,0.45509263419633417,-0.596600137,-0.092409712,0.7129673703352164,-0.60213453,-0.078554549,0.6543119670780685,-0.495150257,-0.03821093,0.574838190467505,-0.447712359,-0.018938923,0.4935223669032087,-0.313045114,-0.113853143,0.7397085202653508,-0.377739583,-0.096342078,0.6780289155606076,-0.307024053,-0.043135161,0.5853339484326887,-0.268549055,-0.015787955,0.5042865500478747,-0.056493163,-0.129669367,0.7511676912116763,-0.108448774,-0.1243474,0.8893851512859317,-0.090234375,-0.10092029,1,-0.088935431,-0.084610882
backspace,0,0,0,0.08951165133565109,-0.449234088,0.05273542687748946,0.26986533242579613,-0.695685044,0.04779169015553554,0.4486631401648989,-0.718812321,0.03776581190279198,0.5651765800379882,-0.594552859,0.0387044632138512,0.39557763173634847,-0.867644061,-0.060389894,0.6753413163818942,-0.828633105,-0.061692873,0.6383796542716701,-0.710313288,-0.028520599,0.552445577986026,-0.676823914,-0.002187205,0.4550434379932702,-0.594577034,-0.094805329,0.7128460002992706,-0.602331226,-0.080781602,0.65366429264824,-0.495980313,-0.039460463,0.5742656513698297,-0.449087204,-0.01970596,0.4930368748819903,-0.31132739,-0.116118581,0.7387474902747495,-0.377679753,-0.098484762,0.6767285478668221,-0.308316678,-0.044616727,0.5840312074982692,-0.270846006,-0.017042835,0.5035278494577493,-0.055095956,-0.131690402,0.7516103714330848,-0.10856118,-0.127150253,0.8896243571206173,-0.091881224,-0.103804379,1,-0.091882724,-0.087540912
backspace,0,0,0,0.0880291988616272,-0.450014491,0.053085799705986515,0.2677171312595709,-0.699053717,0.04847358620707269,0.4466317474277313,-0.723286597,0.038904792151025526,0.5631690748136914,-0.598659621,0.04023651014368167,0.3950578142274444,-0.868697201,-0.061539789,0.6738225522234164,-0.83018173,-0.061712415,0.6368930270314189,-0.710405378,-0.027506659,0.5512631116331057,-0.675784849,-0.000786314,0.45483242267701846,-0.595176387,-0.095889627,0.7119060756235723,-0.604813668,-0.080714801,0.6527092575435397,-0.497639676,-0.038370078,0.5736849928051064,-0.450233713,-0.018330863,0.49242494503516115,-0.312156557,-0.116937184,0.7378417584850415,-0.379544722,-0.098643283,0.6754652193227526,-0.309981493,-0.044282966,0.5826542783369549,-0.271782861,-0.016765305,0.5025378173875088,-0.056543497,-0.132172636,0.7512404647826691,-0.110458326,-0.128163919,0.8894733749375161,-0.09502232,-0.105273119,1,-0.095222385,-0.089477857
backspace,0,0,0,0.08892756343495697,-0.448675265,0.05103800214909214,0.27057997882953405,-0.698941456,0.045573185828572366,0.4486933612555513,-0.720404123,0.035010643305118556,0.5643806182699582,-0.593363606,0.03543589084336028,0.39603077684045046,-0.865736606,-0.06076538,0.674605903394201,-0.825623544,-0.064443785,0.6371639230133864,-0.707095725,-0.033414466,0.5515680143338489,-0.673082204,-0.008358571,0.4540065699581146,-0.591891949,-0.095020377,0.7120831609514937,-0.600552828,-0.08366916,0.6525072483573545,-0.49435222,-0.043483698,0.5735303031153949,-0.447021731,-0.023944585,0.4908235452688751,-0.30924339,-0.116690443,0.7371424363840811,-0.37472382,-0.101781603,0.6744731979779688,-0.306243332,-0.048739139,0.5819218614701056,-0.268702592,-0.020878832,0.5007786147093761,-0.054427691,-0.132820589,0.749620988755192,-0.1066246,-0.130503538,0.8885794509199002,-0.090476806,-0.108602495,1,-0.089095671,-0.093022224
